,id,created_at,story,original_url,retweeted_status_id,quoted_status_id,in_reply_to_status_id,partisan_lean
2151,1332924370495229952,2020-11-29 05:48:29+00,tech: Hammer and Scorecard,,1.3298746262442066e+18,,,right
2152,1325799702210732033,2020-11-09 13:57:35+00,dead voters: general ticket,,,,1.325799100885971e+18,left
2153,1333091446090448896,2020-11-29 16:52:23+00,tech: Hammer and Scorecard,,,1.329525675666051e+18,,right
2154,1333052963418501123,2020-11-29 14:19:28+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/11/12/cloning-the-vote-did-dems-use-hammer-scorecard-to-repeatedly-clone-blocks-of-biden-votes/,1.3329666748116541e+18,,,right
2155,1333092169301839872,2020-11-29 16:55:15+00,tech: Hammer and Scorecard,https://youtu.be/Ti3gNXz2F8w,1.3328914006948864e+18,,,right
2156,1333092120169680897,2020-11-29 16:55:03+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,,1.3330575016805704e+18,,right
2157,1333051583890911239,2020-11-29 14:13:59+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=02W7lvhEHYM&feature=youtu.be,1.3329157206535823e+18,,,right
2158,1333092266265751552,2020-11-29 16:55:38+00,tech: Hammer and Scorecard,,1.3330761183841034e+18,,,right
2159,1333092360205578243,2020-11-29 16:56:00+00,tech: Hammer and Scorecard,,1.329525675666051e+18,,,right
2160,1333092147722063873,2020-11-29 16:55:10+00,tech: Hammer and Scorecard,,1.3299873609315492e+18,1.329525675666051e+18,,right
2161,1333091890464497665,2020-11-29 16:54:08+00,tech: Hammer and Scorecard,,1.329525675666051e+18,,,right
2162,1333065279694200832,2020-11-29 15:08:24+00,tech: Hammer and Scorecard,,1.333055494353793e+18,,,right
2163,1332981544865116166,2020-11-29 09:35:40+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2164,1333028656818610177,2020-11-29 12:42:52+00,tech: Hammer and Scorecard,https://www.whitehouse.gov/presidential-actions/executive-order-imposing-certain-sanctions-event-foreign-interference-united-states-election/,1.3329057478148915e+18,,,right
2165,1333028675831345153,2020-11-29 12:42:57+00,tech: Hammer and Scorecard,https://youtu.be/qBmdLehpbYA,1.3329233737357435e+18,,,right
2166,1332993215654367232,2020-11-29 10:22:03+00,tech: Hammer and Scorecard,,1.3328967975351992e+18,1.33284338281352e+18,,right
2167,1333040894614843392,2020-11-29 13:31:30+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,,1.3328872509133865e+18,,right
2168,1332911112245948417,2020-11-29 04:55:48+00,tech: Hammer and Scorecard,,1.3328771553285284e+18,,,right
2169,1332911589159170048,2020-11-29 04:57:41+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2170,1333017136038547457,2020-11-29 11:57:06+00,tech: Hammer and Scorecard,,1.3329222216988467e+18,1.33284338281352e+18,,right
2171,1332992789123014656,2020-11-29 10:20:21+00,tech: Hammer and Scorecard,,,1.3326035248537395e+18,,unknown
2172,1332965471738466304,2020-11-29 08:31:48+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,,1.3329055366736486e+18,,right
2173,1332940125962186752,2020-11-29 06:51:05+00,tech: Hammer and Scorecard,,1.332923393809789e+18,1.3329022779805737e+18,,right
2174,1332940139891486724,2020-11-29 06:51:08+00,tech: Hammer and Scorecard,https://www.tigerdroppings.com/rant/election-2020/general-mcinerney---kraken-is-the-nickname-of-the-305-military-intelligence-battalion/93500888/,1.3329315791995822e+18,,,right
2175,1332940139891486724,2020-11-29 06:51:08+00,tech: Hammer and Scorecard,http://TigerDroppings.com,1.3329315791995822e+18,,,right
2176,1332940139891486724,2020-11-29 06:51:08+00,tech: Hammer and Scorecard,http://TigerDroppings.com,1.3329315791995822e+18,,,right
2177,1333079401077026823,2020-11-29 16:04:31+00,tech: Hammer and Scorecard,,1.3330760525753385e+18,1.333071969726632e+18,,right
2178,1333080139966668804,2020-11-29 16:07:27+00,tech: Hammer and Scorecard,,1.3330788362091848e+18,,,right
2179,1333066953360076803,2020-11-29 15:15:03+00,tech: Hammer and Scorecard,,1.3330592316757238e+18,,,right
2180,1332996941240627200,2020-11-29 10:36:51+00,tech: Hammer and Scorecard,https://www.tigerdroppings.com/rant/election-2020/general-mcinerney---kraken-is-the-nickname-of-the-305-military-intelligence-battalion/93500888/,1.3329315791995822e+18,,,right
2181,1332996941240627200,2020-11-29 10:36:51+00,tech: Hammer and Scorecard,http://TigerDroppings.com,1.3329315791995822e+18,,,right
2182,1332996941240627200,2020-11-29 10:36:51+00,tech: Hammer and Scorecard,http://TigerDroppings.com,1.3329315791995822e+18,,,right
2183,1332868286342578176,2020-11-29 02:05:37+00,tech: Hammer and Scorecard,https://parler.com/post/04fa75d211434faca9de5b175a55cb18,1.3328646811202028e+18,,,right
2184,1333029688583794688,2020-11-29 12:46:58+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2185,1333054212972875777,2020-11-29 14:24:25+00,tech: Hammer and Scorecard,,1.3330293880787558e+18,1.3330251789478707e+18,,right
2186,1332954538387664897,2020-11-29 07:48:21+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2187,1332953446497005570,2020-11-29 07:44:01+00,tech: Hammer and Scorecard,,,1.3329454705246904e+18,,right
2188,1332954833913974785,2020-11-29 07:49:32+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2189,1332896925499101185,2020-11-29 03:59:25+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2190,1332883293239451650,2020-11-29 03:05:15+00,tech: Hammer and Scorecard,,,,,right
2191,1332923468506038273,2020-11-29 05:44:54+00,tech: Hammer and Scorecard,https://youtu.be/qBmdLehpbYA,,,1.3329219768478843e+18,right
2192,1332882290804805632,2020-11-29 03:01:16+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/10/31/biden-using-scorecard-and-the-hammer-to-steal-another-u-s-presidential-election-just-like-obama-and-biden-did-in-2012/,1.3327935219679273e+18,,,right
2193,1332924434194321415,2020-11-29 05:48:44+00,tech: Hammer and Scorecard,,1.3329222216988467e+18,1.33284338281352e+18,,right
2194,1333018635040768000,2020-11-29 12:03:03+00,tech: Hammer and Scorecard,,1.3329931376865649e+18,,,right
2195,1333042318841098241,2020-11-29 13:37:10+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2196,1332924575554920448,2020-11-29 05:49:18+00,tech: Hammer and Scorecard,https://www.youtube.com/watch?v=0YM0SJ2ZoS0,1.332468548229161e+18,,,right
2197,1333117844377112576,2020-11-29 18:37:16+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2198,1333027952234274819,2020-11-29 12:40:04+00,tech: Hammer and Scorecard,https://www.dropbox.com/s/q0bw61byzebd9hc/GeneralMichaelFlynninterview-11-27-20HQ.mp4?dl=0,1.3330236152694292e+18,,,right
2199,1333028021394030594,2020-11-29 12:40:21+00,tech: Hammer and Scorecard,https://www.dropbox.com/s/q0bw61byzebd9hc/GeneralMichaelFlynninterview-11-27-20HQ.mp4?dl=0,1.3330236152694292e+18,,,right
2200,1332981710657613824,2020-11-29 09:36:20+00,tech: Hammer and Scorecard,,1.3329152361191956e+18,1.332908974086234e+18,,right
2201,1333054276600541184,2020-11-29 14:24:41+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2202,1333079307825065987,2020-11-29 16:04:09+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2203,1333019394495180800,2020-11-29 12:06:04+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2204,1333078684039864320,2020-11-29 16:01:40+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2205,1333130019976192001,2020-11-29 19:25:39+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2206,1333080199592755200,2020-11-29 16:07:41+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2207,1333078985744453632,2020-11-29 16:02:52+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2208,1325855822476419073,2020-11-09 17:40:35+00,dead voters: general ticket,,1.3258214638034002e+18,,,right
2209,1332912036569882624,2020-11-29 04:59:28+00,tech: Hammer and Scorecard,https://www.thegatewaypundit.com/2020/11/huge-sidney-powell-witness-ny-times-described-always-smartest-person-room-concludes-hundreds-thousands-votes-transferred-trump-biden-battleground-states/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,1.3324029580557107e+18,,,right
2210,1332967575920250881,2020-11-29 08:40:10+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/11/12/cloning-the-vote-did-dems-use-hammer-scorecard-to-repeatedly-clone-blocks-of-biden-votes/,1.3329666748116541e+18,,,right
2211,1333092512597241860,2020-11-29 16:56:37+00,tech: Hammer and Scorecard,,1.3330788362091848e+18,,,right
2212,1333090932833607683,2020-11-29 16:50:20+00,tech: Hammer and Scorecard,,,1.3330788362091848e+18,,right
2213,1333144814053847040,2020-11-29 20:24:26+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2214,1333091976334467075,2020-11-29 16:54:29+00,tech: Hammer and Scorecard,,,1.3330900955036099e+18,,right
2215,1333145961275691008,2020-11-29 20:29:00+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,,1.333053334677119e+18,,right
2216,1333030742784434176,2020-11-29 12:51:10+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2217,1332952667459645440,2020-11-29 07:40:55+00,tech: Hammer and Scorecard,,,1.332837878481576e+18,,right
2218,1332871629894979584,2020-11-29 02:18:54+00,tech: Hammer and Scorecard,https://go.shr.lc/3l7PZiA,1.330555514539942e+18,,,right
2219,1333107454020890626,2020-11-29 17:55:59+00,tech: Hammer and Scorecard,,1.3330592316757238e+18,,,right
2220,1333108096202371082,2020-11-29 17:58:32+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2221,1333157259061440515,2020-11-29 21:13:54+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2222,1333156758391455744,2020-11-29 21:11:54+00,tech: Hammer and Scorecard,https://www.thegatewaypundit.com/2020/11/huge-georgia-election-lawsuit-dominion-software-accessed-chinese-iranian-agents-manipulate-election/,,,,right
2223,1333129368760180739,2020-11-29 19:23:04+00,tech: Hammer and Scorecard,http://worldviewweekend.com/tv/video/wvw-t,,1.3330685118879703e+18,,right
2224,1332909753563897857,2020-11-29 04:50:24+00,tech: Hammer and Scorecard,https://go.shr.lc/360QYuw,1.3282259260947128e+18,,,right
2225,1333144006063128577,2020-11-29 20:21:14+00,tech: Hammer and Scorecard,,1.3331428162691113e+18,1.327321596755927e+18,,right
2226,1333078698371805185,2020-11-29 16:01:43+00,tech: Hammer and Scorecard,https://go.shr.lc/3eYP0PG,1.3329098203667538e+18,,,right
2227,1333067978636746753,2020-11-29 15:19:07+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2228,1333032149524557824,2020-11-29 12:56:45+00,tech: Hammer and Scorecard,,1.3328702332084183e+18,1.33284338281352e+18,,right
2229,1333132496758771720,2020-11-29 19:35:30+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2230,1333009437842427904,2020-11-29 11:26:30+00,tech: Hammer and Scorecard,http://www.worldviewreport.com,1.3310613467089756e+18,,,right
2231,1333009491160301569,2020-11-29 11:26:43+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2232,1333009858002628609,2020-11-29 11:28:10+00,tech: Hammer and Scorecard,,,,,right
2233,1333079511366324230,2020-11-29 16:04:57+00,tech: Hammer and Scorecard,,1.3330592316757238e+18,,,right
2234,1332924869269475329,2020-11-29 05:50:28+00,tech: Hammer and Scorecard,,1.332923393809789e+18,1.3329022779805737e+18,,right
2235,1332925997759533056,2020-11-29 05:54:57+00,tech: Hammer and Scorecard,http://www.worldviewreport.com,1.3310613467089756e+18,,,right
2236,1332926111223779328,2020-11-29 05:55:24+00,tech: Hammer and Scorecard,,1.3329222216988467e+18,1.33284338281352e+18,,right
2237,1333054332917280769,2020-11-29 14:24:54+00,tech: Hammer and Scorecard,http://WVWTV.com,,,1.3330131186796093e+18,right
2238,1333054332917280769,2020-11-29 14:24:54+00,tech: Hammer and Scorecard,https://www.worldviewweekend.com/tv/video/wvw-tv-exclusive-lt-general-michael-flynns-first-interview-president-trumps-pardon,,,1.3330131186796093e+18,right
2239,1333091983993212930,2020-11-29 16:54:31+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2240,1332913707307859969,2020-11-29 05:06:06+00,tech: Hammer and Scorecard,https://youtu.be/Ti3gNXz2F8w,,1.3328914006948864e+18,,unknown
2241,1332913761401798657,2020-11-29 05:06:19+00,tech: Hammer and Scorecard,,1.3328776247005102e+18,1.3328434116074947e+18,,right
2242,1333093157332938752,2020-11-29 16:59:11+00,tech: Hammer and Scorecard,,1.333090189560877e+18,,,right
2243,1333041161661976576,2020-11-29 13:32:34+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2244,1325833278088126464,2020-11-09 16:11:00+00,dead voters: general ticket,,,,1.3258331915554775e+18,unknown
2245,1333042087604862981,2020-11-29 13:36:15+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2246,1333040746467913729,2020-11-29 13:30:55+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2247,1333169776693288960,2020-11-29 22:03:38+00,tech: Hammer and Scorecard,,,1.33284338281352e+18,1.333037016552915e+18,right
2248,1333171327990108163,2020-11-29 22:09:48+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2249,1332842532481290240,2020-11-29 00:23:17+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2250,1333171186931552257,2020-11-29 22:09:14+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2251,1333171250433318913,2020-11-29 22:09:29+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2252,1332841873216593921,2020-11-29 00:20:40+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2253,1333170310628003843,2020-11-29 22:05:45+00,tech: Hammer and Scorecard,https://gellerreport.com/2020/11/lt-gen-mcinerney-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured.html/,1.3331334065872527e+18,1.3273646436612465e+18,,right
2254,1333170717601509377,2020-11-29 22:07:22+00,tech: Hammer and Scorecard,https://www.worldviewweekend.com/tv/video/wvw-tv-exclusive-lt-general-michael-flynns-first-interview-president-trumps-pardon.Here,,,1.3331621771261501e+18,unknown
2255,1332843676939264002,2020-11-29 00:27:50+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2256,1332842141857574912,2020-11-29 00:21:44+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2257,1333120272283684872,2020-11-29 18:46:55+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2258,1333030606100451331,2020-11-29 12:50:37+00,tech: Hammer and Scorecard,,1.3328962905904947e+18,1.33284338281352e+18,,right
2259,1333132482032644099,2020-11-29 19:35:26+00,tech: Hammer and Scorecard,,,1.3330603498436157e+18,,right
2260,1333120445428740099,2020-11-29 18:47:37+00,tech: Hammer and Scorecard,,1.3330592316757238e+18,,,right
2261,1333121011097722881,2020-11-29 18:49:51+00,tech: Hammer and Scorecard,,1.3330592316757238e+18,,,right
2262,1333132857703886863,2020-11-29 19:36:56+00,tech: Hammer and Scorecard,,,1.3330788362091848e+18,,right
2263,1333022239789182976,2020-11-29 12:17:22+00,tech: Hammer and Scorecard,,1.3329944080825262e+18,,,right
2264,1333079386141184004,2020-11-29 16:04:27+00,tech: Hammer and Scorecard,,1.3330788362091848e+18,,,right
2265,1333079207296049152,2020-11-29 16:03:45+00,tech: Hammer and Scorecard,,1.3330788362091848e+18,,,right
2266,1333080005685829632,2020-11-29 16:06:55+00,tech: Hammer and Scorecard,,1.3330761183841034e+18,,,right
2267,1333079528193855488,2020-11-29 16:05:01+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2268,1333022201407213568,2020-11-29 12:17:13+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2269,1333080061851832321,2020-11-29 16:07:08+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2270,1333079171917094919,2020-11-29 16:03:36+00,tech: Hammer and Scorecard,https://go.shr.lc/360QYuw,1.3330791462479585e+18,1.3282259260947128e+18,,right
2271,1333185279893655552,2020-11-29 23:05:14+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2272,1333185201669693440,2020-11-29 23:04:56+00,tech: Hammer and Scorecard,,,1.3331711232578068e+18,,right
2273,1333186368504258560,2020-11-29 23:09:34+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2274,1333185095176511491,2020-11-29 23:04:30+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2275,1333173241951739906,2020-11-29 22:17:24+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2276,1333173755015819268,2020-11-29 22:19:27+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2277,1333185627962150918,2020-11-29 23:06:37+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2278,1333173209978572801,2020-11-29 22:17:17+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,,1.333053334677119e+18,,right
2279,1333185239989018627,2020-11-29 23:05:05+00,tech: Hammer and Scorecard,,1.3331823304129372e+18,1.3331711232578068e+18,,right
2280,1333171411087728641,2020-11-29 22:10:08+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2281,1333184443834454017,2020-11-29 23:01:55+00,tech: Hammer and Scorecard,,,1.3331711232578068e+18,,right
2282,1333186315769290752,2020-11-29 23:09:21+00,tech: Hammer and Scorecard,https://youtu.be/BN2CWW8kefA,,,,right
2283,1333184218562760705,2020-11-29 23:01:01+00,tech: Hammer and Scorecard,,1.3331802960496517e+18,1.3331711232578068e+18,,right
2284,1333183986630230017,2020-11-29 23:00:06+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2285,1333185235786158080,2020-11-29 23:05:04+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2286,1333173419425345536,2020-11-29 22:18:07+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2287,1333186361340399616,2020-11-29 23:09:32+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2288,1333184235914498049,2020-11-29 23:01:05+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2289,1333184758931726336,2020-11-29 23:03:10+00,tech: Hammer and Scorecard,,1.3331823304129372e+18,1.3331711232578068e+18,,right
2290,1333185500740526080,2020-11-29 23:06:07+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2291,1333184873327017986,2020-11-29 23:03:37+00,tech: Hammer and Scorecard,,,1.3331711232578068e+18,,right
2292,1333067634972082176,2020-11-29 15:17:46+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/11/12/cloning-the-vote-did-dems-use-hammer-scorecard-to-repeatedly-clone-blocks-of-biden-votes/,1.3329666748116541e+18,,,right
2293,1333186175780188161,2020-11-29 23:08:48+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2294,1332925707471740928,2020-11-29 05:53:47+00,tech: Hammer and Scorecard,,,1.3328525599131197e+18,,right
2295,1333067217014054920,2020-11-29 15:16:06+00,tech: Hammer and Scorecard,,1.3329944080825262e+18,,,right
2296,1333066005288022024,2020-11-29 15:11:17+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2297,1332871607119966210,2020-11-29 02:18:49+00,tech: Hammer and Scorecard,,,1.33284338281352e+18,,right
2298,1333032786568114180,2020-11-29 12:59:17+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2299,1333156769422401536,2020-11-29 21:11:57+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2300,1333093522283565060,2020-11-29 17:00:38+00,tech: Hammer and Scorecard,,,,1.3330785708943155e+18,right
2301,1332842511803494400,2020-11-29 00:23:12+00,tech: Hammer and Scorecard,,,,1.3328418983698186e+18,right
2302,1333093409398149121,2020-11-29 17:00:11+00,tech: Hammer and Scorecard,https://parler.com/post/d7aa4801f25f4d1bac3580137f021bb8,,,1.3330368775160504e+18,right
2303,1333032895552872449,2020-11-29 12:59:43+00,tech: Hammer and Scorecard,,1.3329944080825262e+18,,,right
2304,1332927597014102018,2020-11-29 06:01:18+00,tech: Hammer and Scorecard,,1.3298746262442066e+18,,,right
2305,1332927954154889216,2020-11-29 06:02:43+00,tech: Hammer and Scorecard,,1.332927607378043e+18,,,right
2306,1333105972630474752,2020-11-29 17:50:06+00,tech: Hammer and Scorecard,,1.3330761183841034e+18,,,right
2307,1333054932086382598,2020-11-29 14:27:17+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2308,1332928575628951552,2020-11-29 06:05:11+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/11/27/the-kraken-revealed-proves-domestic-traitors-and-foreign-enemies-attempted-to-steal-americas-election/,1.3329280515885834e+18,1.3329273517060178e+18,,right
2309,1333053101956329472,2020-11-29 14:20:01+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2310,1333197919709782016,2020-11-29 23:55:28+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2311,1333197391944671233,2020-11-29 23:53:22+00,tech: Hammer and Scorecard,,1.3331971238362317e+18,1.3331711232578068e+18,,right
2312,1333198934077018118,2020-11-29 23:59:30+00,tech: Hammer and Scorecard,,,1.3331711232578068e+18,,unknown
2313,1333198115256483840,2020-11-29 23:56:14+00,tech: Hammer and Scorecard,https://go.shr.lc/360QYuw,1.3331063699107635e+18,1.3282259260947128e+18,,right
2314,1333198135024365571,2020-11-29 23:56:19+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2315,1333198358408794117,2020-11-29 23:57:12+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2316,1333196674831937538,2020-11-29 23:50:31+00,tech: Hammer and Scorecard,,1.3331711232578068e+18,,,right
2317,1333020792309870593,2020-11-29 12:11:37+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2318,1332885237731364864,2020-11-29 03:12:59+00,tech: Hammer and Scorecard,https://wentworthreport.com/2020/11/07/hammer-and-scorecard-lt-gen-mcinerney-explains-the-election-hack-by-democrats/,,,,right
2319,1332885026585849857,2020-11-29 03:12:08+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2320,1332886880766091266,2020-11-29 03:19:30+00,tech: Hammer and Scorecard,,,1.332837878481576e+18,,left
2321,1325845836715200515,2020-11-09 17:00:55+00,dead voters: general ticket,,1.3257789710453555e+18,,,right
2322,1332885568292876288,2020-11-29 03:14:17+00,tech: Hammer and Scorecard,https://theamericanreport.org/2020/10/31/biden-using-scorecard-and-the-hammer-to-steal-another-u-s-presidential-election-just-like-obama-and-biden-did-in-2012/,1.3327906978885222e+18,,,right
2323,1333160326397796353,2020-11-29 21:26:05+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2324,1333132619278667776,2020-11-29 19:35:59+00,tech: Hammer and Scorecard,https://creativedestructionmedia.com/analysis/2020/11/28/report-lt-gen-mcinerney-reports-us-special-forces-attacked-cia-server-farm-in-germany-in-server-seizure-operation-5-soldiers-killed-servers-secured/,1.333053334677119e+18,,,right
2325,1332913970974482433,2020-11-29 05:07:09+00,tech: Hammer and Scorecard,,1.332908974086234e+18,,,right
2326,1333145838416236551,2020-11-29 20:28:31+00,tech: Hammer and Scorecard,https://youtu.be/qBmdLehpbYA,1.3331410457275638e+18,,,right
2327,1333145011450474499,2020-11-29 20:25:14+00,tech: Hammer and Scorecard,,1.3331251394672845e+18,,,right
2328,1333144438906896384,2020-11-29 20:22:57+00,tech: Hammer and Scorecard,https://repub.li/lt-general-says-kraken-is-305th-military-intelligence-battalion/,1.3330575016805704e+18,,,right
2329,1332929088068218880,2020-11-29 06:07:13+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2330,1333035239191564297,2020-11-29 13:09:02+00,tech: Hammer and Scorecard,,,1.3330343508673085e+18,,right
2331,1333106339577552901,2020-11-29 17:51:33+00,tech: Hammer and Scorecard,https://youtu.be/KyQ3aurZ_6M,1.3330997021501727e+18,,,right
2332,1333106962653917184,2020-11-29 17:54:02+00,tech: Hammer and Scorecard,,1.3330788362091848e+18,,,right
2333,1332844391812063233,2020-11-29 00:30:40+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2334,1332845766486978560,2020-11-29 00:36:08+00,tech: Hammer and Scorecard,,1.332837878481576e+18,,,right
2335,1333043047223992325,2020-11-29 13:40:03+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
2336,1333043274475597825,2020-11-29 13:40:58+00,tech: Hammer and Scorecard,,1.3329454705246904e+18,,,right
